#247
#17743
# what-if time: 170.0434639453888
# cost_requests: 2940384	cache_hits: 2920875
data;

set QUERIES :=  1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
20 16534 4248654.1
20 16535 4248654.1
20 16536 4248654.1
20 16537 4248654.1
20 16538 4248654.1
20 16539 4248654.1
20 16540 4248654.1
20 16541 4248654.1
20 16542 4248654.1
20 16543 4248654.1
20 16544 4248654.1
20 16545 4248654.1
20 16546 4248654.1
20 16547 4248654.1
20 16548 4248654.1
20 16549 4248654.1
20 16550 4248654.1
20 16551 4248654.1
20 16552 4248654.1
20 16553 4247738.84
20 16554 4248654.1
20 16555 4248654.1
20 16556 4248654.1
20 16557 4248654.1
20 16558 4248654.1
20 16559 4248654.1
20 16560 4248654.1
20 16561 4248654.1
20 16562 4248654.1
20 16563 4248654.1
20 16564 4248654.1
20 16565 4248654.1
20 16566 4248654.1
20 16567 4248654.1
20 16568 4125271.81
20 16569 4248654.1
20 16570 4248654.1
20 16571 4248654.1
20 16572 4248654.1
20 16573 4248654.1
20 16574 4248654.1
20 16575 4248654.1
20 16576 4248654.1
20 16577 4248654.1
20 16578 4248654.1
20 16580 3982645.68
20 16593 4279548.04
20 16599 4125271.81
20 16604 3982645.68
20 16617 4279548.04
20 16623 4125271.81
20 16628 3982645.68
20 16641 4279548.04
20 16647 4125271.81
20 16654 3982645.68
20 16682 4279548.04
20 16697 4125271.81
20 16708 3982645.68
20 16721 4279548.04
20 16727 4125271.81
20 16731 3982645.68
20 16744 4279548.04
20 16750 4125271.81
20 16754 3982645.68
20 16767 4279548.04
20 16773 4125271.81
20 16777 3982645.68
20 16778 3982645.68
20 16779 3982645.68
20 16780 3982645.68
20 16781 3982645.68
20 16782 3982645.68
20 16783 3982645.68
20 16784 3982645.68
20 16785 3982645.68
20 16786 3982645.68
20 16787 3982645.68
20 16788 3982645.68
20 16789 3982645.68
20 16790 3982645.68
20 16791 3982645.68
20 16792 3982645.68
20 16793 3982645.68
20 16794 3982645.68
20 16795 3982645.68
20 16796 3982645.68
20 16797 3982645.68
20 16798 3982645.68
20 16799 3982645.68
20 16800 3982645.68
20 16801 3982645.68
20 16802 3982645.68
20 16803 3982645.68
20 16804 3981318.16
20 16805 3982645.68
20 16806 3982645.68
20 16807 3982645.68
20 16808 3982645.68
20 16809 3982645.68
20 16810 3982645.68
20 16811 3982645.68
20 16812 3982645.68
20 16813 3982645.68
20 16814 3982645.68
20 16815 3982645.68
20 16816 3982645.68
20 16817 3982645.68
20 16818 3982645.68
20 16819 3827454.19
20 16820 3982645.68
20 16821 3982645.68
20 16822 3982645.68
20 16823 3982645.68
20 16824 3982645.68
20 16825 3982645.68
20 16826 3982645.68
20 16827 3982645.68
20 16828 3982645.68
20 16829 3982645.68
20 16842 4279548.04
20 16848 4125271.81
20 16864 4279548.04
20 16870 4125271.81
20 16898 4279548.04
20 16913 4125271.81
20 16947 4279548.04
20 16962 4125271.81
20 16983 4279548.04
20 16990 4125271.81
20 17015 4279548.04
20 17030 4125271.81
20 17050 4279548.04
20 17056 4125271.81
20 17069 4279548.04
20 17075 4125271.81
20 17088 4279548.04
20 17094 4125271.81
20 17115 4279548.04
20 17130 4125271.81
20 17149 4279548.04
20 17155 4125271.81
20 17174 4279548.04
20 17189 4125271.81
20 17207 4279548.04
20 17213 4125271.81
20 17224 4279548.04
20 17230 4125271.81
20 17241 4279548.04
20 17247 4125271.81
20 17262 4279548.04
20 17277 4125271.81
20 17298 4279548.04
20 17313 4125271.81
20 17329 4279548.04
20 17335 4125271.81
20 17347 4279548.04
20 17362 4125271.81
20 17377 4279548.04
20 17383 4125271.81
20 17391 4279548.04
20 17397 4125271.81
20 17406 4279548.04
20 17421 4125271.81
20 17435 4279548.04
20 17441 4125271.81
20 17448 4279548.04
20 17463 4125271.81
20 17476 4279548.04
20 17491 4125271.81
20 17503 4279548.04
20 17518 4125271.81
20 17529 4279548.04
20 17535 4125271.81
20 17539 4279548.04
20 17540 4279548.04
20 17541 4279548.04
20 17542 4279548.04
20 17543 4279548.04
20 17544 4279548.04
20 17545 4279548.04
20 17546 4279548.04
20 17547 4279548.04
20 17548 4279548.04
20 17549 4279548.04
20 17550 4279548.04
20 17551 4279548.04
20 17552 4279548.04
20 17553 4123944.29
20 17554 4279548.04
20 17555 4279548.04
20 17556 4279548.04
20 17557 4279548.04
20 17558 4279548.04
20 17559 4279548.04
20 17560 4279548.04
20 17561 4279548.04
20 17562 4279548.04
20 17563 4279548.04
20 17569 4125271.81
20 17585 4125271.81
20 17600 4125271.81
20 17608 4125271.81
20 17616 4125271.81
20 17624 4125271.81
20 17632 4125271.81
20 17640 4125271.81
20 17649 4125271.81
20 17664 4125271.81
20 17677 4125271.81
20 17683 4125271.81
20 17695 4125271.81
20 17706 4125271.81
20 17710 4125271.81
20 17711 4125271.81
20 17712 4125271.81
20 17713 4125271.81
20 17714 4125271.81
20 17715 4125271.81
20 17716 4125271.81
20 17717 4125271.81
20 17718 4125271.81
20 17719 4125271.81
21 0 829830.29
21 14 816311.09
21 17 763686.02
21 37 822282.82
21 41 823585.75
21 43 762680.66
21 77 789945.54
21 117 816311.09
21 129 763686.02
21 200 822282.82
21 210 823585.75
21 215 762680.66
21 306 789945.54
21 346 816311.09
21 349 763686.02
21 369 822282.82
21 373 823585.75
21 375 762680.66
21 409 789945.54
21 432 816311.09
21 435 763686.02
21 455 822282.82
21 459 823585.75
21 461 762680.66
21 495 789945.54
21 532 816311.09
21 544 763686.02
21 615 822282.82
21 625 823585.75
21 630 762680.66
21 721 789945.54
21 760 816311.09
21 763 763686.02
21 783 822282.82
21 787 823585.75
21 789 762680.66
21 823 789945.54
21 858 816311.09
21 870 763686.02
21 941 822282.82
21 951 823585.75
21 956 762680.66
21 1047 789945.54
21 1085 816311.09
21 1088 763686.02
21 1108 822282.82
21 1112 823585.75
21 1114 762680.66
21 1148 789945.54
21 1181 816311.09
21 1193 763686.02
21 1264 822282.82
21 1274 823585.75
21 1279 762680.66
21 1370 789945.54
21 1419 816311.09
21 1431 763686.02
21 1502 822282.82
21 1512 823585.75
21 1517 762680.66
21 1608 789945.54
21 1644 816311.09
21 1647 763686.02
21 1667 822282.82
21 1671 823585.75
21 1673 762680.66
21 1707 789945.54
21 1726 816311.09
21 1729 763686.02
21 1749 822282.82
21 1753 823585.75
21 1755 762680.66
21 1789 789945.54
21 1808 816311.09
21 1811 763686.02
21 1831 822282.82
21 1835 823585.75
21 1837 762680.66
21 1871 789945.54
21 1899 816311.09
21 1911 763686.02
21 1982 822282.82
21 1992 823585.75
21 1997 762680.66
21 2088 789945.54
21 2123 816311.09
21 2126 763686.02
21 2146 822282.82
21 2150 823585.75
21 2152 762680.66
21 2186 789945.54
21 2204 816311.09
21 2207 763686.02
21 2227 822282.82
21 2231 823585.75
21 2233 762680.66
21 2267 789945.54
21 2285 816311.09
21 2288 763686.02
21 2308 822282.82
21 2312 823585.75
21 2314 762680.66
21 2348 789945.54
21 2372 816311.09
21 2384 763686.02
21 2455 822282.82
21 2465 823585.75
21 2470 762680.66
21 2561 789945.54
21 2601 816311.09
21 2613 763686.02
21 2684 822282.82
21 2694 823585.75
21 2699 762680.66
21 2790 789945.54
21 2823 816311.09
21 2826 763686.02
21 2846 822282.82
21 2850 823585.75
21 2852 762680.66
21 2886 789945.54
21 2902 816311.09
21 2905 763686.02
21 2925 822282.82
21 2929 823585.75
21 2931 762680.66
21 2965 789945.54
21 2985 816311.09
21 2997 763686.02
21 3068 822282.82
21 3078 823585.75
21 3083 762680.66
21 3174 789945.54
21 3210 816311.09
21 3222 763686.02
21 3293 822282.82
21 3303 823585.75
21 3308 762680.66
21 3399 789945.54
21 3434 816311.09
21 3446 763686.02
21 3517 822282.82
21 3527 823585.75
21 3532 762680.66
21 3623 789945.54
21 3653 816311.09
21 3656 763686.02
21 3676 822282.82
21 3680 823585.75
21 3682 762680.66
21 3716 789945.54
21 3732 816311.09
21 3744 763686.02
21 3815 822282.82
21 3825 823585.75
21 3830 762680.66
21 3921 789945.54
21 3950 816311.09
21 3953 763686.02
21 3973 822282.82
21 3977 823585.75
21 3979 762680.66
21 4013 789945.54
21 4025 816311.09
21 4028 763686.02
21 4048 822282.82
21 4052 823585.75
21 4054 762680.66
21 4088 789945.54
21 4101 816311.09
21 4113 763686.02
21 4184 822282.82
21 4194 823585.75
21 4199 762680.66
21 4290 789945.54
21 4318 816311.09
21 4321 763686.02
21 4341 822282.82
21 4345 823585.75
21 4347 762680.66
21 4381 789945.54
21 4392 816311.09
21 4395 763686.02
21 4415 822282.82
21 4419 823585.75
21 4421 762680.66
21 4455 789945.54
21 4466 816311.09
21 4467 816311.09
21 4468 816311.09
21 4469 816311.09
21 4470 816311.09
21 4471 816311.09
21 4472 816311.09
21 4473 816311.09
21 4474 816311.09
21 4475 816311.09
21 4476 816311.09
21 4477 750166.82
21 4478 816311.09
21 4479 816311.09
21 4480 816311.09
21 4481 816311.09
21 4482 816311.09
21 4483 816311.09
21 4484 816311.09
21 4485 816311.09
21 4486 816311.09
21 4487 816311.09
21 4488 816311.09
21 4489 816311.09
21 4490 816311.09
21 4491 816311.09
21 4492 816311.09
21 4493 816311.09
21 4494 816311.09
21 4495 816311.09
21 4496 816311.09
21 4497 816311.09
21 4498 816311.09
21 4499 816311.09
21 4500 816311.09
21 4501 816311.09
21 4502 816311.09
21 4503 816311.09
21 4504 816311.09
21 4505 816311.09
21 4506 816311.09
21 4507 816311.09
21 4508 816311.09
21 4509 816311.09
21 4510 816311.09
21 4511 816311.09
21 4512 816311.09
21 4513 816311.09
21 4514 816311.09
21 4515 816311.09
21 4516 816311.09
21 4517 816311.09
21 4518 816311.09
21 4519 816311.09
21 4520 816311.09
21 4521 816311.09
21 4522 816311.09
21 4523 816311.09
21 4524 816311.09
21 4525 816311.09
21 4526 816311.09
21 4527 816311.09
21 4528 816311.09
21 4529 816311.09
21 4530 816311.09
21 4531 816311.09
21 4532 816311.09
21 4533 816311.09
21 4534 816311.09
21 4535 816311.09
21 4536 816311.09
21 4537 816311.09
21 4538 816311.09
21 4539 816311.09
21 4540 816311.09
21 4541 816311.09
21 4542 816311.09
21 4543 816311.09
21 4544 816311.09
21 4545 816311.09
21 4546 816311.09
21 4547 816311.09
21 4548 808763.62
21 4549 816311.09
21 4550 816311.09
21 4551 816311.09
21 4552 816311.09
21 4553 816311.09
21 4554 816311.09
21 4555 816311.09
21 4556 816311.09
21 4557 816311.09
21 4558 814588.97
21 4559 816311.09
21 4560 816311.09
21 4561 816311.09
21 4562 816311.09
21 4563 749161.47
21 4564 816311.09
21 4565 816311.09
21 4566 816311.09
21 4567 816311.09
21 4568 816311.09
21 4569 816311.09
21 4570 816311.09
21 4571 816311.09
21 4572 816311.09
21 4573 816311.09
21 4574 816311.09
21 4575 816311.09
21 4576 816311.09
21 4577 816311.09
21 4578 816311.09
21 4579 816311.09
21 4580 816311.09
21 4581 816311.09
21 4582 816311.09
21 4583 816311.09
21 4584 816311.09
21 4585 816311.09
21 4586 816311.09
21 4587 816311.09
21 4588 816311.09
21 4589 816311.09
21 4590 816311.09
21 4591 816311.09
21 4592 816311.09
21 4593 816311.09
21 4594 816311.09
21 4595 816311.09
21 4596 816311.09
21 4597 816311.09
21 4598 816311.09
21 4599 816311.09
21 4600 816311.09
21 4601 816311.09
21 4602 816311.09
21 4603 816311.09
21 4604 816311.09
21 4605 816311.09
21 4606 816311.09
21 4607 816311.09
21 4608 816311.09
21 4609 816311.09
21 4610 816311.09
21 4611 816311.09
21 4612 816311.09
21 4613 816311.09
21 4614 816311.09
21 4615 816311.09
21 4616 816311.09
21 4617 816311.09
21 4618 816311.09
21 4619 816311.09
21 4620 816311.09
21 4621 816311.09
21 4622 816311.09
21 4623 816311.09
21 4624 816311.09
21 4625 816311.09
21 4626 816311.09
21 4627 816311.09
21 4628 816311.09
21 4629 816311.09
21 4630 816311.09
21 4631 816311.09
21 4632 816311.09
21 4633 816311.09
21 4634 816311.09
21 4635 816311.09
21 4636 816311.09
21 4637 816311.09
21 4638 816311.09
21 4639 816311.09
21 4640 816311.09
21 4641 816311.09
21 4642 816311.09
21 4643 816311.09
21 4644 816311.09
21 4645 816311.09
21 4646 816311.09
21 4647 816311.09
21 4648 816311.09
21 4649 816311.09
21 4650 816311.09
21 4651 816311.09
21 4652 816311.09
21 4653 816311.09
21 4654 776426.35
21 4655 816311.09
21 4656 816311.09
21 4657 816311.09
21 4658 816311.09
21 4659 816311.09
21 4660 816311.09
21 4661 816311.09
21 4662 816311.09
21 4663 816311.09
21 4664 816311.09
21 4665 816311.09
21 4666 816311.09
21 4667 816311.09
21 4668 816311.09
21 4669 816311.09
21 4670 816311.09
21 4671 816311.09
21 4672 816311.09
21 4673 816311.09
21 4674 816311.09
21 4675 816311.09
21 4676 816311.09
21 4677 816311.09
21 4678 816311.09
21 4679 816311.09
21 4680 816311.09
21 4681 816311.09
21 4692 763686.02
21 4761 822282.82
21 4771 823585.75
21 4776 762680.66
21 4867 789945.54
21 4896 763686.02
21 4916 822282.82
21 4920 823585.75
21 4922 762680.66
21 4956 789945.54
21 4968 763686.02
21 4988 822282.82
21 4992 823585.75
21 4994 762680.66
21 5028 789945.54
21 5040 763686.02
21 5060 822282.82
21 5064 823585.75
21 5066 762680.66
21 5100 789945.54
21 5112 763686.02
21 5132 822282.82
21 5136 823585.75
21 5138 762680.66
21 5172 789945.54
21 5184 763686.02
21 5204 822282.82
21 5208 823585.75
21 5210 762680.66
21 5244 789945.54
21 5259 763686.02
21 5330 822282.82
21 5340 823585.75
21 5345 762680.66
21 5436 789945.54
21 5464 763686.02
21 5484 822282.82
21 5488 823585.75
21 5490 762680.66
21 5524 789945.54
21 5535 763686.02
21 5555 822282.82
21 5559 823585.75
21 5561 762680.66
21 5595 789945.54
21 5606 763686.02
21 5626 822282.82
21 5630 823585.75
21 5632 762680.66
21 5666 789945.54
21 5677 763686.02
21 5697 822282.82
21 5701 823585.75
21 5703 762680.66
21 5737 789945.54
21 5748 763686.02
21 5749 763686.02
21 5750 763686.02
21 5751 763686.02
21 5752 763686.02
21 5753 763686.02
21 5754 763686.02
21 5755 763686.02
21 5756 763686.02
21 5757 763686.02
21 5758 763686.02
21 5759 763686.02
21 5760 763686.02
21 5761 763686.02
21 5762 763686.02
21 5763 763686.02
21 5764 763686.02
21 5765 763686.02
21 5766 763686.02
21 5767 763686.02
21 5768 763686.02
21 5769 763686.02
21 5770 763686.02
21 5771 763686.02
21 5772 763686.02
21 5773 763686.02
21 5774 763686.02
21 5775 763686.02
21 5776 763686.02
21 5777 763686.02
21 5778 763686.02
21 5779 763686.02
21 5780 763686.02
21 5781 763686.02
21 5782 763686.02
21 5783 763686.02
21 5784 763686.02
21 5785 763686.02
21 5786 763686.02
21 5787 763686.02
21 5788 763686.02
21 5789 763686.02
21 5790 763686.02
21 5791 763686.02
21 5792 763686.02
21 5793 763686.02
21 5794 763686.02
21 5795 763686.02
21 5796 763686.02
21 5797 763686.02
21 5798 763686.02
21 5799 763686.02
21 5800 763686.02
21 5801 763686.02
21 5802 763686.02
21 5803 763686.02
21 5804 763686.02
21 5805 763686.02
21 5806 763686.02
21 5807 763686.02
21 5808 763686.02
21 5809 763686.02
21 5810 763686.02
21 5811 763686.02
21 5812 763686.02
21 5813 763686.02
21 5814 763686.02
21 5815 763686.02
21 5816 763686.02
21 5817 763686.02
21 5818 756138.55
21 5819 763686.02
21 5820 763686.02
21 5821 763686.02
21 5822 763686.02
21 5823 763686.02
21 5824 763686.02
21 5825 763686.02
21 5826 763686.02
21 5827 763686.02
21 5828 757441.48
21 5829 763686.02
21 5830 763686.02
21 5831 763686.02
21 5832 763686.02
21 5833 696536.39
21 5834 763686.02
21 5835 763686.02
21 5836 763686.02
21 5837 763686.02
21 5838 763686.02
21 5839 763686.02
21 5840 763686.02
21 5841 763686.02
21 5842 763686.02
21 5843 763686.02
21 5844 763686.02
21 5845 763686.02
21 5846 763686.02
21 5847 763686.02
21 5848 763686.02
21 5849 763686.02
21 5850 763686.02
21 5851 763686.02
21 5852 763686.02
21 5853 763686.02
21 5854 763686.02
21 5855 763686.02
21 5856 763686.02
21 5857 763686.02
21 5858 763686.02
21 5859 763686.02
21 5860 763686.02
21 5861 763686.02
21 5862 763686.02
21 5863 763686.02
21 5864 763686.02
21 5865 763686.02
21 5866 763686.02
21 5867 763686.02
21 5868 763686.02
21 5869 763686.02
21 5870 763686.02
21 5871 763686.02
21 5872 763686.02
21 5873 763686.02
21 5874 763686.02
21 5875 763686.02
21 5876 763686.02
21 5877 763686.02
21 5878 763686.02
21 5879 763686.02
21 5880 763686.02
21 5881 763686.02
21 5882 763686.02
21 5883 763686.02
21 5884 763686.02
21 5885 763686.02
21 5886 763686.02
21 5887 763686.02
21 5888 763686.02
21 5889 763686.02
21 5890 763686.02
21 5891 763686.02
21 5892 763686.02
21 5893 763686.02
21 5894 763686.02
21 5895 763686.02
21 5896 763686.02
21 5897 763686.02
21 5898 763686.02
21 5899 763686.02
21 5900 763686.02
21 5901 763686.02
21 5902 763686.02
21 5903 763686.02
21 5904 763686.02
21 5905 763686.02
21 5906 763686.02
21 5907 763686.02
21 5908 763686.02
21 5909 763686.02
21 5910 763686.02
21 5911 763686.02
21 5912 763686.02
21 5913 763686.02
21 5914 763686.02
21 5915 763686.02
21 5916 763686.02
21 5917 763686.02
21 5918 763686.02
21 5919 763686.02
21 5920 763686.02
21 5921 763686.02
21 5922 763686.02
21 5923 763686.02
21 5924 723801.27
21 5925 763686.02
21 5926 763686.02
21 5927 763686.02
21 5928 763686.02
21 5929 763686.02
21 5930 763686.02
21 5931 763686.02
21 5932 763686.02
21 5933 763686.02
21 5934 763686.02
21 5935 763686.02
21 5936 763686.02
21 5937 763686.02
21 5938 763686.02
21 5939 763686.02
21 5940 763686.02
21 5941 763686.02
21 5942 763686.02
21 5943 763686.02
21 5944 763686.02
21 5945 763686.02
21 5946 763686.02
21 5947 763686.02
21 5948 763686.02
21 5949 763686.02
21 5950 763686.02
21 5951 763686.02
21 5971 822282.82
21 5975 823585.75
21 5977 762680.66
21 6011 789945.54
21 6041 822282.82
21 6045 823585.75
21 6047 762680.66
21 6081 789945.54
21 6111 822282.82
21 6115 823585.75
21 6117 762680.66
21 6151 789945.54
21 6181 822282.82
21 6185 823585.75
21 6187 762680.66
21 6221 789945.54
21 6251 822282.82
21 6255 823585.75
21 6257 762680.66
21 6291 789945.54
21 6321 822282.82
21 6325 823585.75
21 6327 762680.66
21 6361 789945.54
21 6435 822282.82
21 6445 823585.75
21 6450 762680.66
21 6541 789945.54
21 6587 822282.82
21 6591 823585.75
21 6593 762680.66
21 6627 789945.54
21 6656 822282.82
21 6660 823585.75
21 6662 762680.66
21 6696 789945.54
21 6767 822282.82
21 6777 823585.75
21 6782 762680.66
21 6873 789945.54
21 6960 822282.82
21 6970 823585.75
21 6975 762680.66
21 7066 789945.54
21 7110 822282.82
21 7114 823585.75
21 7116 762680.66
21 7150 789945.54
21 7177 822282.82
21 7181 823585.75
21 7183 762680.66
21 7217 789945.54
21 7244 822282.82
21 7248 823585.75
21 7250 762680.66
21 7284 789945.54
21 7311 822282.82
21 7315 823585.75
21 7317 762680.66
21 7351 789945.54
21 7378 822282.82
21 7382 823585.75
21 7384 762680.66
21 7418 789945.54
21 7445 822282.82
21 7449 823585.75
21 7451 762680.66
21 7485 789945.54
21 7548 822282.82
21 7558 823585.75
21 7563 762680.66
21 7654 789945.54
21 7697 822282.82
21 7701 823585.75
21 7703 762680.66
21 7737 789945.54
21 7798 822282.82
21 7808 823585.75
21 7813 762680.66
21 7904 789945.54
21 7981 822282.82
21 7991 823585.75
21 7996 762680.66
21 8087 789945.54
21 8128 822282.82
21 8132 823585.75
21 8134 762680.66
21 8168 789945.54
21 8192 822282.82
21 8196 823585.75
21 8198 762680.66
21 8232 789945.54
21 8289 822282.82
21 8299 823585.75
21 8304 762680.66
21 8395 789945.54
21 8435 822282.82
21 8439 823585.75
21 8441 762680.66
21 8475 789945.54
21 8530 822282.82
21 8540 823585.75
21 8545 762680.66
21 8636 789945.54
21 8675 822282.82
21 8679 823585.75
21 8681 762680.66
21 8715 789945.54
21 8737 822282.82
21 8741 823585.75
21 8743 762680.66
21 8777 789945.54
21 8799 822282.82
21 8803 823585.75
21 8805 762680.66
21 8839 789945.54
21 8890 822282.82
21 8900 823585.75
21 8905 762680.66
21 8996 789945.54
21 9063 822282.82
21 9073 823585.75
21 9078 762680.66
21 9169 789945.54
21 9206 822282.82
21 9210 823585.75
21 9212 762680.66
21 9246 789945.54
21 9266 822282.82
21 9270 823585.75
21 9272 762680.66
21 9306 789945.54
21 9353 822282.82
21 9363 823585.75
21 9368 762680.66
21 9459 789945.54
21 9495 822282.82
21 9499 823585.75
21 9501 762680.66
21 9535 789945.54
21 9554 822282.82
21 9558 823585.75
21 9560 762680.66
21 9594 789945.54
21 9613 822282.82
21 9617 823585.75
21 9619 762680.66
21 9653 789945.54
21 9696 822282.82
21 9706 823585.75
21 9711 762680.66
21 9802 789945.54
21 9837 822282.82
21 9841 823585.75
21 9843 762680.66
21 9877 789945.54
21 9918 822282.82
21 9928 823585.75
21 9933 762680.66
21 10024 789945.54
21 10058 822282.82
21 10062 823585.75
21 10064 762680.66
21 10098 789945.54
21 10115 822282.82
21 10119 823585.75
21 10121 762680.66
21 10155 789945.54
21 10172 822282.82
21 10176 823585.75
21 10178 762680.66
21 10212 789945.54
21 10229 822282.82
21 10233 823585.75
21 10235 762680.66
21 10269 789945.54
21 10286 822282.82
21 10290 823585.75
21 10292 762680.66
21 10326 789945.54
21 10361 822282.82
21 10371 823585.75
21 10376 762680.66
21 10467 789945.54
21 10500 822282.82
21 10504 823585.75
21 10506 762680.66
21 10540 789945.54
21 10556 822282.82
21 10560 823585.75
21 10562 762680.66
21 10596 789945.54
21 10612 822282.82
21 10616 823585.75
21 10618 762680.66
21 10652 789945.54
21 10683 822282.82
21 10693 823585.75
21 10698 762680.66
21 10789 789945.54
21 10821 822282.82
21 10825 823585.75
21 10827 762680.66
21 10861 789945.54
21 10876 822282.82
21 10880 823585.75
21 10882 762680.66
21 10916 789945.54
21 10944 822282.82
21 10954 823585.75
21 10959 762680.66
21 11050 789945.54
21 11081 822282.82
21 11085 823585.75
21 11087 762680.66
21 11121 789945.54
21 11135 822282.82
21 11139 823585.75
21 11141 762680.66
21 11175 789945.54
21 11189 822282.82
21 11193 823585.75
21 11195 762680.66
21 11229 789945.54
21 11243 822282.82
21 11247 823585.75
21 11249 762680.66
21 11283 789945.54
21 11297 822282.82
21 11301 823585.75
21 11303 762680.66
21 11337 789945.54
21 11359 822282.82
21 11369 823585.75
21 11374 762680.66
21 11464 789945.54
21 11502 822282.82
21 11512 823585.75
21 11517 762680.66
21 11608 789945.54
21 11637 822282.82
21 11641 823585.75
21 11643 762680.66
21 11677 789945.54
21 11689 822282.82
21 11693 823585.75
21 11695 762680.66
21 11729 789945.54
21 11741 822282.82
21 11745 823585.75
21 11747 762680.66
21 11781 789945.54
21 11793 822282.82
21 11797 823585.75
21 11799 762680.66
21 11833 789945.54
21 11845 822282.82
21 11849 823585.75
21 11851 762680.66
21 11885 789945.54
21 11897 822282.82
