#1615
#1615
# what-if time: 247.49099230766296
# cost_requests: 394317	cache_hits: 342140
data;

set QUERIES :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
set combi[10]:= 156;
set combi[11]:= 366;
set combi[12]:= 642;
set combi[13]:= 984;
set combi[14]:= 801;
set combi[15]:= 1488;
set combi[16]:= 46;
set combi[17]:= 1395;
set combi[18]:= 1325;
set combi[19]:= 1525;
set combi[20]:= 1550;
set combi[21]:= 1508;
set combi[22]:= 1400;
set combi[23]:= 1377;
set combi[24]:= 289;
set combi[25]:= 320;
set combi[26]:= 1399;
set combi[27]:= 674;
set combi[28]:= 1205;
set combi[29]:= 736;
set combi[30]:= 477;
set combi[31]:= 1485;
set combi[32]:= 1255;
set combi[33]:= 1432;
set combi[34]:= 161;
set combi[35]:= 1274;
set combi[36]:= 1524;
set combi[37]:= 612;
set combi[38]:= 324;
set combi[39]:= 1501;
set combi[40]:= 621;
set combi[41]:= 858;
set combi[42]:= 1584;
set combi[43]:= 404;
set combi[44]:= 283;
set combi[45]:= 596;
set combi[46]:= 546;
set combi[47]:= 104;
set combi[48]:= 1209;
set combi[49]:= 248;
set combi[50]:= 1539;
set combi[51]:= 881;
set combi[52]:= 9;
set combi[53]:= 86;
set combi[54]:= 518;
set combi[55]:= 808;
set combi[56]:= 950;
set combi[57]:= 906;
set combi[58]:= 1447;
set combi[59]:= 201;
set combi[60]:= 305;
set combi[61]:= 835;
set combi[62]:= 280;
set combi[63]:= 610;
set combi[64]:= 1451;
set combi[65]:= 147;
set combi[66]:= 527;
set combi[67]:= 1444;
set combi[68]:= 1057;
set combi[69]:= 325;
set combi[70]:= 1006;
set combi[71]:= 1178;
set combi[72]:= 1599;
set combi[73]:= 316;
set combi[74]:= 1310;
set combi[75]:= 1460;
set combi[76]:= 1408;
set combi[77]:= 402;
set combi[78]:= 541;
set combi[79]:= 692;
set combi[80]:= 741;
set combi[81]:= 117;
set combi[82]:= 529;
set combi[83]:= 948;
set combi[84]:= 1612;
set combi[85]:= 1263;
set combi[86]:= 1147;
set combi[87]:= 643;
set combi[88]:= 282;
set combi[89]:= 1001;
set combi[90]:= 744;
set combi[91]:= 89;
set combi[92]:= 1023;
set combi[93]:= 1424;
set combi[94]:= 481;
set combi[95]:= 1135;
set combi[96]:= 29;
set combi[97]:= 658;
set combi[98]:= 516;
set combi[99]:= 892;
set combi[100]:= 150;
set combi[101]:= 1038;
set combi[102]:= 650;
set combi[103]:= 350;
set combi[104]:= 1358;
set combi[105]:= 1106;
set combi[106]:= 1606;
set combi[107]:= 1340;
set combi[108]:= 749;
set combi[109]:= 762;
set combi[110]:= 1054;
set combi[111]:= 914;
set combi[112]:= 144;
set combi[113]:= 1577;
set combi[114]:= 562;
set combi[115]:= 1181;
set combi[116]:= 702;
set combi[117]:= 1156;
set combi[118]:= 1146;
set combi[119]:= 1298;
set combi[120]:= 1481;
set combi[121]:= 930;
set combi[122]:= 332;
set combi[123]:= 27;
set combi[124]:= 1373;
set combi[125]:= 730;
set combi[126]:= 317;
set combi[127]:= 93;
set combi[128]:= 533;
set combi[129]:= 369;
set combi[130]:= 989;
set combi[131]:= 1065;
set combi[132]:= 1137;
set combi[133]:= 342;
set combi[134]:= 648;
set combi[135]:= 606;
set combi[136]:= 1449;
set combi[137]:= 1068;
set combi[138]:= 1259;
set combi[139]:= 1264;
set combi[140]:= 65;
set combi[141]:= 1523;
set combi[142]:= 922;
set combi[143]:= 483;
set combi[144]:= 1150;
set combi[145]:= 74;
set combi[146]:= 775;
set combi[147]:= 429;
set combi[148]:= 1171;
set combi[149]:= 128;
set combi[150]:= 542;
set combi[151]:= 1302;
set combi[152]:= 306;
set combi[153]:= 1270;
set combi[154]:= 1222;
set combi[155]:= 974;
set combi[156]:= 1258;
set combi[157]:= 644;
set combi[158]:= 1090;
set combi[159]:= 1407;
set combi[160]:= 1107;
set combi[161]:= 809;
set combi[162]:= 1266;
set combi[163]:= 688;
set combi[164]:= 597;
set combi[165]:= 174;
set combi[166]:= 1140;
set combi[167]:= 1157;
set combi[168]:= 155;
set combi[169]:= 804;
set combi[170]:= 1306;
set combi[171]:= 1540;
set combi[172]:= 1108;
set combi[173]:= 119;
set combi[174]:= 107;
set combi[175]:= 1094;
set combi[176]:= 1176;
set combi[177]:= 94;
set combi[178]:= 1046;
set combi[179]:= 77;
set combi[180]:= 1153;
set combi[181]:= 63;
set combi[182]:= 1219;
set combi[183]:= 327;
set combi[184]:= 146;
set combi[185]:= 535;
set combi[186]:= 1506;
set combi[187]:= 1605;
set combi[188]:= 1319;
set combi[189]:= 1372;
set combi[190]:= 681;
set combi[191]:= 1329;
set combi[192]:= 1071;
set combi[193]:= 1229;
set combi[194]:= 1159;
set combi[195]:= 275;
set combi[196]:= 589;
set combi[197]:= 1553;
set combi[198]:= 431;
set combi[199]:= 1216;
set combi[200]:= 824;
set combi[201]:= 152;
set combi[202]:= 1565;
set combi[203]:= 475;
set combi[204]:= 557;
set combi[205]:= 1155;
set combi[206]:= 1292;
set combi[207]:= 1036;
set combi[208]:= 1532;
set combi[209]:= 997;
set combi[210]:= 1585;
set combi[211]:= 1389;
set combi[212]:= 392;
set combi[213]:= 1496;
set combi[214]:= 697;
set combi[215]:= 168;
set combi[216]:= 1610;
set combi[217]:= 934;
set combi[218]:= 840;
set combi[219]:= 412;
set combi[220]:= 630;
set combi[221]:= 372;
set combi[222]:= 423;
set combi[223]:= 599;
set combi[224]:= 937;
set combi[225]:= 1032;
set combi[226]:= 544;
set combi[227]:= 979;
set combi[228]:= 711;
set combi[229]:= 1091;
set combi[230]:= 578;
set combi[231]:= 895;
set combi[232]:= 817;
set combi[233]:= 788;
set combi[234]:= 507;
set combi[235]:= 831;
set combi[236]:= 679;
set combi[237]:= 269;
set combi[238]:= 556;
set combi[239]:= 764;
set combi[240]:= 19;
set combi[241]:= 961;
set combi[242]:= 1009;
set combi[243]:= 408;
set combi[244]:= 1095;
set combi[245]:= 977;
set combi[246]:= 1285;
set combi[247]:= 837;
set combi[248]:= 189;
set combi[249]:= 45;
set combi[250]:= 565;
set combi[251]:= 722;
set combi[252]:= 1051;
set combi[253]:= 1082;
set combi[254]:= 891;
set combi[255]:= 1517;
set combi[256]:= 53;
set combi[257]:= 522;
set combi[258]:= 1193;
set combi[259]:= 708;
set combi[260]:= 847;
set combi[261]:= 114;
set combi[262]:= 1211;
set combi[263]:= 705;
set combi[264]:= 1519;
set combi[265]:= 287;
set combi[266]:= 1004;
set combi[267]:= 424;
set combi[268]:= 1011;
set combi[269]:= 277;
set combi[270]:= 901;
set combi[271]:= 1401;
set combi[272]:= 794;
set combi[273]:= 1363;
set combi[274]:= 1344;
set combi[275]:= 120;
set combi[276]:= 1175;
set combi[277]:= 737;
set combi[278]:= 1406;
set combi[279]:= 464;
set combi[280]:= 734;
set combi[281]:= 374;
set combi[282]:= 729;
set combi[283]:= 1398;
set combi[284]:= 561;
set combi[285]:= 856;
set combi[286]:= 58;
set combi[287]:= 106;
set combi[288]:= 1415;
set combi[289]:= 1134;
set combi[290]:= 279;
set combi[291]:= 165;
set combi[292]:= 1495;
set combi[293]:= 445;
set combi[294]:= 1378;
set combi[295]:= 574;
set combi[296]:= 829;
set combi[297]:= 806;
set combi[298]:= 1254;
set combi[299]:= 992;
set combi[300]:= 879;
set combi[301]:= 701;
set combi[302]:= 12;
set combi[303]:= 75;
set combi[304]:= 1233;
set combi[305]:= 1541;
set combi[306]:= 1502;
set combi[307]:= 947;
set combi[308]:= 1187;
set combi[309]:= 1474;
set combi[310]:= 1131;
set combi[311]:= 789;
set combi[312]:= 1212;
set combi[313]:= 1145;
set combi[314]:= 1083;
set combi[315]:= 763;
set combi[316]:= 1561;
set combi[317]:= 426;
set combi[318]:= 25;
set combi[319]:= 346;
set combi[320]:= 668;
set combi[321]:= 973;
set combi[322]:= 185;
set combi[323]:= 60;
set combi[324]:= 1003;
set combi[325]:= 109;
set combi[326]:= 693;
set combi[327]:= 871;
set combi[328]:= 463;
set combi[329]:= 1231;
set combi[330]:= 14;
set combi[331]:= 690;
set combi[332]:= 384;
set combi[333]:= 36;
set combi[334]:= 885;
set combi[335]:= 617;
set combi[336]:= 351;
set combi[337]:= 859;
set combi[338]:= 939;
set combi[339]:= 1454;
set combi[340]:= 367;
set combi[341]:= 57;
set combi[342]:= 118;
set combi[343]:= 913;
set combi[344]:= 1166;
set combi[345]:= 1608;
set combi[346]:= 890;
set combi[347]:= 50;
set combi[348]:= 1214;
set combi[349]:= 1075;
set combi[350]:= 322;
set combi[351]:= 761;
set combi[352]:= 499;
set combi[353]:= 1570;
set combi[354]:= 1461;
set combi[355]:= 1404;
set combi[356]:= 115;
set combi[357]:= 1571;
set combi[358]:= 22;
set combi[359]:= 566;
set combi[360]:= 608;
set combi[361]:= 1597;
set combi[362]:= 373;
set combi[363]:= 627;
set combi[364]:= 1162;
set combi[365]:= 1552;
set combi[366]:= 175;
set combi[367]:= 919;
set combi[368]:= 352;
set combi[369]:= 661;
set combi[370]:= 1482;
set combi[371]:= 258;
set combi[372]:= 1513;
set combi[373]:= 116;
set combi[374]:= 696;
set combi[375]:= 1113;
set combi[376]:= 1055;
set combi[377]:= 723;
set combi[378]:= 95;
set combi[379]:= 302;
set combi[380]:= 1518;
set combi[381]:= 843;
set combi[382]:= 1579;
set combi[383]:= 926;
set combi[384]:= 805;
set combi[385]:= 778;
set combi[386]:= 1322;
set combi[387]:= 1313;
set combi[388]:= 716;
set combi[389]:= 893;
set combi[390]:= 1526;
set combi[391]:= 1484;
set combi[392]:= 132;
set combi[393]:= 714;
set combi[394]:= 257;
set combi[395]:= 852;
set combi[396]:= 1024;
set combi[397]:= 1504;
set combi[398]:= 792;
set combi[399]:= 187;
set combi[400]:= 68;
set combi[401]:= 883;
set combi[402]:= 1092;
set combi[403]:= 454;
set combi[404]:= 400;
set combi[405]:= 694;
set combi[406]:= 651;
set combi[407]:= 169;
set combi[408]:= 803;
set combi[409]:= 1600;
set combi[410]:= 1013;
set combi[411]:= 1426;
set combi[412]:= 636;
set combi[413]:= 954;
set combi[414]:= 1101;
set combi[415]:= 1042;
set combi[416]:= 358;
set combi[417]:= 514;
set combi[418]:= 1122;
set combi[419]:= 154;
set combi[420]:= 1357;
set combi[421]:= 1613;
set combi[422]:= 1589;
set combi[423]:= 1443;
set combi[424]:= 71;
set combi[425]:= 1249;
set combi[426]:= 1438;
set combi[427]:= 389;
set combi[428]:= 318;
set combi[429]:= 1388;
set combi[430]:= 917;
set combi[431]:= 232;
set combi[432]:= 1463;
set combi[433]:= 470;
set combi[434]:= 220;
set combi[435]:= 1018;
set combi[436]:= 1037;
set combi[437]:= 239;
set combi[438]:= 64;
set combi[439]:= 1586;
set combi[440]:= 528;
set combi[441]:= 504;
set combi[442]:= 1516;
set combi[443]:= 363;
set combi[444]:= 227;
set combi[445]:= 1100;
set combi[446]:= 10;
set combi[447]:= 368;
set combi[448]:= 341;
set combi[449]:= 313;
set combi[450]:= 1192;
set combi[451]:= 860;
set combi[452]:= 129;
set combi[453]:= 484;
set combi[454]:= 1069;
set combi[455]:= 655;
set combi[456]:= 821;
set combi[457]:= 717;
set combi[458]:= 1030;
set combi[459]:= 707;
set combi[460]:= 1196;
set combi[461]:= 1062;
set combi[462]:= 1417;
set combi[463]:= 1228;
set combi[464]:= 1123;
set combi[465]:= 833;
set combi[466]:= 964;
set combi[467]:= 1226;
set combi[468]:= 111;
set combi[469]:= 1118;
set combi[470]:= 1293;
set combi[471]:= 349;
set combi[472]:= 1043;
set combi[473]:= 1467;
set combi[474]:= 887;
set combi[475]:= 1282;
set combi[476]:= 11;
set combi[477]:= 72;
set combi[478]:= 1089;
set combi[479]:= 1244;
set combi[480]:= 995;
set combi[481]:= 646;
set combi[482]:= 585;
set combi[483]:= 395;
set combi[484]:= 635;
set combi[485]:= 292;
set combi[486]:= 614;
set combi[487]:= 453;
set combi[488]:= 1303;
set combi[489]:= 530;
set combi[490]:= 536;
set combi[491]:= 1198;
set combi[492]:= 916;
set combi[493]:= 850;
set combi[494]:= 1125;
set combi[495]:= 385;
set combi[496]:= 274;
set combi[497]:= 137;
set combi[498]:= 1215;
set combi[499]:= 682;
set combi[500]:= 102;
set combi[501]:= 813;
set combi[502]:= 845;
set combi[503]:= 1564;
set combi[504]:= 1587;
set combi[505]:= 418;
set combi[506]:= 234;
set combi[507]:= 298;
set combi[508]:= 894;
set combi[509]:= 1239;
set combi[510]:= 339;
set combi[511]:= 1392;
set combi[512]:= 510;
set combi[513]:= 1581;
set combi[514]:= 929;
set combi[515]:= 432;
set combi[516]:= 383;
set combi[517]:= 855;
set combi[518]:= 500;
set combi[519]:= 1070;
set combi[520]:= 1088;
set combi[521]:= 576;
set combi[522]:= 609;
set combi[523]:= 276;
set combi[524]:= 595;
set combi[525]:= 5;
set combi[526]:= 394;
set combi[527]:= 1284;
set combi[528]:= 1489;
set combi[529]:= 485;
set combi[530]:= 443;
set combi[531]:= 1562;
set combi[532]:= 976;
set combi[533]:= 1578;
set combi[534]:= 1119;
set combi[535]:= 497;
set combi[536]:= 1312;
set combi[537]:= 600;
set combi[538]:= 436;
set combi[539]:= 564;
set combi[540]:= 1079;
set combi[541]:= 209;
set combi[542]:= 1490;
set combi[543]:= 509;
set combi[544]:= 1251;
set combi[545]:= 1014;
set combi[546]:= 777;
set combi[547]:= 1409;
set combi[548]:= 378;
set combi[549]:= 478;
set combi[550]:= 216;
set combi[551]:= 1132;
set combi[552]:= 1533;
set combi[553]:= 660;
set combi[554]:= 739;
set combi[555]:= 188;
set combi[556]:= 1220;
set combi[557]:= 459;
set combi[558]:= 487;
set combi[559]:= 935;
set combi[560]:= 330;
set combi[561]:= 184;
set combi[562]:= 1121;
set combi[563]:= 1497;
set combi[564]:= 786;
set combi[565]:= 875;
set combi[566]:= 1028;
set combi[567]:= 1287;
set combi[568]:= 943;
set combi[569]:= 889;
set combi[570]:= 760;
set combi[571]:= 1528;
set combi[572]:= 1261;
set combi[573]:= 537;
set combi[574]:= 1425;
set combi[575]:= 1199;
set combi[576]:= 1598;
set combi[577]:= 399;
set combi[578]:= 1112;
set combi[579]:= 622;
set combi[580]:= 468;
set combi[581]:= 1129;
set combi[582]:= 1603;
set combi[583]:= 1448;
set combi[584]:= 78;
set combi[585]:= 1422;
set combi[586]:= 985;
set combi[587]:= 611;
set combi[588]:= 629;
set combi[589]:= 1301;
set combi[590]:= 1305;
set combi[591]:= 253;
set combi[592]:= 1588;
set combi[593]:= 844;
set combi[594]:= 238;
set combi[595]:= 1253;
set combi[596]:= 1336;
set combi[597]:= 433;
set combi[598]:= 97;
set combi[599]:= 1437;
set combi[600]:= 375;
set combi[601]:= 1243;
set combi[602]:= 141;
set combi[603]:= 513;
set combi[604]:= 1335;
set combi[605]:= 226;
set combi[606]:= 752;
set combi[607]:= 245;
set combi[608]:= 898;
set combi[609]:= 1127;
set combi[610]:= 767;
set combi[611]:= 1223;
set combi[612]:= 1294;
set combi[613]:= 1300;
set combi[614]:= 1456;
set combi[615]:= 259;
set combi[616]:= 1554;
set combi[617]:= 163;
set combi[618]:= 677;
set combi[619]:= 103;
set combi[620]:= 1164;
set combi[621]:= 746;
set combi[622]:= 460;
set combi[623]:= 456;
set combi[624]:= 479;
set combi[625]:= 553;
set combi[626]:= 601;
set combi[627]:= 1;
set combi[628]:= 307;
set combi[629]:= 1551;
set combi[630]:= 731;
set combi[631]:= 662;
set combi[632]:= 842;
set combi[633]:= 659;
set combi[634]:= 210;
set combi[635]:= 1109;
set combi[636]:= 435;
set combi[637]:= 1512;
set combi[638]:= 196;
set combi[639]:= 261;
set combi[640]:= 1511;
set combi[641]:= 1580;
set combi[642]:= 1170;
set combi[643]:= 1256;
set combi[644]:= 1583;
set combi[645]:= 1505;
set combi[646]:= 924;
set combi[647]:= 1200;
set combi[648]:= 30;
set combi[649]:= 321;
set combi[650]:= 811;
set combi[651]:= 204;
set combi[652]:= 1116;
set combi[653]:= 427;
set combi[654]:= 776;
set combi[655]:= 815;
set combi[656]:= 802;
set combi[657]:= 631;
set combi[658]:= 551;
set combi[659]:= 348;
set combi[660]:= 956;
set combi[661]:= 194;
set combi[662]:= 1397;
set combi[663]:= 1466;
set combi[664]:= 726;
set combi[665]:= 1520;
set combi[666]:= 140;
set combi[667]:= 728;
set combi[668]:= 1039;
set combi[669]:= 1418;
set combi[670]:= 1542;
set combi[671]:= 405;
set combi[672]:= 1475;
set combi[673]:= 80;
set combi[674]:= 732;
set combi[675]:= 1047;
set combi[676]:= 1295;
set combi[677]:= 1390;
set combi[678]:= 972;
set combi[679]:= 252;
set combi[680]:= 1202;
set combi[681]:= 1050;
set combi[682]:= 602;
set combi[683]:= 652;
set combi[684]:= 444;
set combi[685]:= 552;
set combi[686]:= 649;
set combi[687]:= 795;
set combi[688]:= 469;
set combi[689]:= 978;
set combi[690]:= 1218;
set combi[691]:= 582;
set combi[692]:= 1369;
set combi[693]:= 73;
set combi[694]:= 519;
set combi[695]:= 993;
set combi[696]:= 1464;
set combi[697]:= 101;
set combi[698]:= 1351;
set combi[699]:= 765;
set combi[700]:= 1067;
set combi[701]:= 186;
set combi[702]:= 231;
set combi[703]:= 1350;
set combi[704]:= 981;
set combi[705]:= 39;
set combi[706]:= 1020;
set combi[707]:= 1052;
set combi[708]:= 861;
set combi[709]:= 1391;
set combi[710]:= 359;
set combi[711]:= 333;
set combi[712]:= 927;
set combi[713]:= 1546;
set combi[714]:= 783;
set combi[715]:= 779;
set combi[716]:= 1297;
set combi[717]:= 323;
set combi[718]:= 1429;
set combi[719]:= 1141;
set combi[720]:= 1563;
set combi[721]:= 364;
set combi[722]:= 1281;
set combi[723]:= 98;
set combi[724]:= 338;
set combi[725]:= 791;
set combi[726]:= 270;
set combi[727]:= 1500;
set combi[728]:= 1483;
set combi[729]:= 619;
set combi[730]:= 577;
set combi[731]:= 1384;
set combi[732]:= 1041;
set combi[733]:= 1337;
set combi[734]:= 125;
set combi[735]:= 1383;
set combi[736]:= 215;
set combi[737]:= 580;
set combi[738]:= 1097;
set combi[739]:= 685;
set combi[740]:= 1499;
set combi[741]:= 857;
set combi[742]:= 99;
set combi[743]:= 37;
set combi[744]:= 955;
set combi[745]:= 1144;
set combi[746]:= 689;
set combi[747]:= 698;
set combi[748]:= 3;
set combi[749]:= 191;
set combi[750]:= 1278;
set combi[751]:= 176;
set combi[752]:= 319;
set combi[753]:= 33;
set combi[754]:= 130;
set combi[755]:= 547;
set combi[756]:= 819;
set combi[757]:= 446;
set combi[758]:= 867;
set combi[759]:= 814;
set combi[760]:= 365;
set combi[761]:= 1177;
set combi[762]:= 15;
set combi[763]:= 21;
set combi[764]:= 494;
set combi[765]:= 1142;
set combi[766]:= 1602;
set combi[767]:= 1194;
set combi[768]:= 963;
set combi[769]:= 745;
set combi[770]:= 415;
set combi[771]:= 959;
set combi[772]:= 255;
set combi[773]:= 1459;
set combi[774]:= 1442;
set combi[775]:= 1465;
set combi[776]:= 1087;
set combi[777]:= 807;
set combi[778]:= 1308;
set combi[779]:= 653;
set combi[780]:= 17;
set combi[781]:= 695;
set combi[782]:= 1458;
set combi[783]:= 1573;
set combi[784]:= 1327;
set combi[785]:= 1007;
set combi[786]:= 1000;
set combi[787]:= 1421;
set combi[788]:= 172;
set combi[789]:= 810;
set combi[790]:= 590;
set combi[791]:= 996;
set combi[792]:= 812;
set combi[793]:= 720;
set combi[794]:= 1250;
set combi[795]:= 1235;
set combi[796]:= 1078;
set combi[797]:= 1326;
set combi[798]:= 1529;
set combi[799]:= 579;
set combi[800]:= 31;
set combi[801]:= 440;
set combi[802]:= 999;
set combi[803]:= 1609;
set combi[804]:= 1096;
set combi[805]:= 243;
set combi[806]:= 1455;
set combi[807]:= 683;
set combi[808]:= 1002;
set combi[809]:= 680;
set combi[810]:= 676;
set combi[811]:= 84;
set combi[812]:= 1217;
set combi[813]:= 1105;
set combi[814]:= 712;
set combi[815]:= 1247;
set combi[816]:= 127;
set combi[817]:= 1260;
set combi[818]:= 371;
set combi[819]:= 975;
set combi[820]:= 461;
set combi[821]:= 969;
set combi[822]:= 345;
set combi[823]:= 1352;
set combi[824]:= 965;
set combi[825]:= 314;
set combi[826]:= 1085;
set combi[827]:= 921;
set combi[828]:= 23;
set combi[829]:= 1184;
set combi[830]:= 203;
set combi[831]:= 208;
set combi[832]:= 190;
set combi[833]:= 774;
set combi[834]:= 233;
set combi[835]:= 143;
set combi[836]:= 1402;
set combi[837]:= 524;
set combi[838]:= 112;
set combi[839]:= 221;
set combi[840]:= 1143;
set combi[841]:= 769;
set combi[842]:= 1203;
set combi[843]:= 413;
set combi[844]:= 495;
set combi[845]:= 1403;
set combi[846]:= 1385;
set combi[847]:= 928;
set combi[848]:= 291;
set combi[849]:= 43;
set combi[850]:= 419;
set combi[851]:= 1019;
set combi[852]:= 640;
set combi[853]:= 626;
set combi[854]:= 780;
set combi[855]:= 4;
set combi[856]:= 1498;
set combi[857]:= 149;
set combi[858]:= 1207;
set combi[859]:= 832;
set combi[860]:= 1601;
set combi[861]:= 607;
set combi[862]:= 873;
set combi[863]:= 531;
set combi[864]:= 1427;
set combi[865]:= 1411;
set combi[866]:= 667;
set combi[867]:= 1361;
set combi[868]:= 1012;
set combi[869]:= 941;
set combi[870]:= 793;
set combi[871]:= 242;
set combi[872]:= 180;
set combi[873]:= 473;
set combi[874]:= 570;
set combi[875]:= 1614;
set combi[876]:= 293;
set combi[877]:= 1590;
set combi[878]:= 1342;
set combi[879]:= 1537;
set combi[880]:= 403;
set combi[881]:= 1084;
set combi[882]:= 863;
set combi[883]:= 756;
set combi[884]:= 362;
set combi[885]:= 725;
set combi[886]:= 336;
set combi[887]:= 1265;
set combi[888]:= 340;
set combi[889]:= 994;
set combi[890]:= 1093;
set combi[891]:= 841;
set combi[892]:= 1376;
set combi[893]:= 1056;
set combi[894]:= 517;
set combi[895]:= 1204;
set combi[896]:= 1457;
set combi[897]:= 1059;
set combi[898]:= 1471;
set combi[899]:= 1375;
set combi[900]:= 268;
set combi[901]:= 356;
set combi[902]:= 587;
set combi[903]:= 421;
set combi[904]:= 634;
set combi[905]:= 1005;
set combi[906]:= 923;
set combi[907]:= 604;
set combi[908]:= 905;
set combi[909]:= 876;
set combi[910]:= 223;
set combi[911]:= 331;
set combi[912]:= 1535;
set combi[913]:= 1208;
set combi[914]:= 834;
set combi[915]:= 944;
set combi[916]:= 613;
set combi[917]:= 539;
set combi[918]:= 703;
set combi[919]:= 848;
set combi[920]:= 1158;
set combi[921]:= 1136;
set combi[922]:= 1031;
set combi[923]:= 1206;
set combi[924]:= 254;
set combi[925]:= 273;
set combi[926]:= 1066;
set combi[927]:= 1346;
set combi[928]:= 772;
set combi[929]:= 902;
set combi[930]:= 1510;
set combi[931]:= 286;
set combi[932]:= 1154;
set combi[933]:= 1419;
set combi[934]:= 567;
set combi[935]:= 1110;
set combi[936]:= 1468;
set combi[937]:= 822;
set combi[938]:= 260;
set combi[939]:= 933;
set combi[940]:= 310;
set combi[941]:= 315;
set combi[942]:= 784;
set combi[943]:= 1210;
set combi[944]:= 1168;
set combi[945]:= 628;
set combi[946]:= 1515;
set combi[947]:= 966;
set combi[948]:= 798;
set combi[949]:= 724;
set combi[950]:= 1126;
set combi[951]:= 719;
set combi[952]:= 391;
set combi[953]:= 177;
set combi[954]:= 290;
set combi[955]:= 671;
set combi[956]:= 131;
set combi[957]:= 1311;
set combi[958]:= 1441;
set combi[959]:= 558;
set combi[960]:= 377;
set combi[961]:= 886;
set combi[962]:= 90;
set combi[963]:= 706;
set combi[964]:= 1148;
set combi[965]:= 618;
set combi[966]:= 1081;
set combi[967]:= 506;
set combi[968]:= 100;
set combi[969]:= 486;
set combi[970]:= 1063;
set combi[971]:= 66;
set combi[972]:= 782;
set combi[973]:= 1324;
set combi[974]:= 1026;
set combi[975]:= 83;
set combi[976]:= 1267;
set combi[977]:= 1492;
set combi[978]:= 166;
set combi[979]:= 1434;
set combi[980]:= 44;
set combi[981]:= 347;
set combi[982]:= 790;
set combi[983]:= 1330;
set combi[984]:= 1182;
set combi[985]:= 1190;
set combi[986]:= 1072;
set combi[987]:= 853;
set combi[988]:= 145;
set combi[989]:= 476;
set combi[990]:= 173;
set combi[991]:= 549;
